Date,PracticeCode,HB,HSCP,Sex,AllAges,Ages0to4,Ages5to14,Ages15to24,Ages25to44,Ages45to64,Ages65to74,Ages75to84,Ages85plus,Sex_Type,Total_Female,Total_Male
20231001,52433,S08000031,S37000034,Female,1667,64,171,183,461,424,177,135,52,0,,
20231001,52433,S08000031,S37000034,All,3405,141,361,350,972,903,359,240,79,1,1667,1738
20231001,55003,S08000022,S37000016,Male,2977,133,314,282,720,879,362,210,77,0,,
20231001,55003,S08000022,S37000016,Female,3108,115,319,303,742,919,355,260,95,0,,
20231001,55003,S08000022,S37000016,All,6085,248,633,585,1462,1798,717,470,172,1,3108,2977
20231001,55041,S08000022,S37000016,Male,7744,284,785,751,1716,2284,1065,680,179,0,,
20231001,55041,S08000022,S37000016,Female,8005,253,781,658,1670,2384,1137,806,316,0,,
20231001,55041,S08000022,S37000016,All,15749,537,1566,1409,3386,4668,2202,1486,495,1,8005,7744
20231001,55075,S08000022,S37000016,Male,344,6,38,18,47,109,66,47,13,0,,
20231001,55075,S08000022,S37000016,Female,330,2,27,15,43,116,72,48,7,0,,
20231001,55075,S08000022,S37000016,All,674,8,65,33,90,225,138,95,20,1,330,344
20231001,55080,S08000022,S37000016,Male,1430,44,130,149,258,452,227,140,30,0,,
20231001,55080,S08000022,S37000016,Female,1391,38,113,115,240,444,228,171,42,0,,
20231001,55080,S08000022,S37000016,All,2821,82,243,264,498,896,455,311,72,1,1391,1430
20231001,55145,S08000022,S37000016,Male,1318,62,131,111,344,394,165,93,18,0,,
20231001,55145,S08000022,S37000016,Female,1206,59,118,98,286,333,158,117,37,0,,
20231001,55145,S08000022,S37000016,All,2524,121,249,209,630,727,323,210,55,1,1206,1318
20231001,55183,S08000022,S37000016,Male,470,18,43,37,76,158,70,59,9,0,,
20231001,55183,S08000022,S37000016,Female,452,9,41,24,74,166,62,51,25,0,,
20231001,55183,S08000022,S37000016,All,922,27,84,61,150,324,132,110,34,1,452,470
20231001,55201,S08000022,S37000016,Male,1305,42,115,122,269,343,227,147,40,0,,
20231001,55201,S08000022,S37000016,Female,1468,44,128,113,270,411,230,169,103,0,,
20231001,55201,S08000022,S37000016,All,2773,86,243,235,539,754,457,316,143,1,1468,1305
20231001,55220,S08000022,S37000016,Male,956,38,81,80,193,278,160,96,30,0,,
20231001,55220,S08000022,S37000016,Female,1041,31,97,87,179,309,170,114,54,0,,
20231001,55220,S08000022,S37000016,All,1997,69,178,167,372,587,330,210,84,1,1041,956
20231001,55249,S08000022,S37000016,Male,600,19,54,37,104,181,120,71,14,0,,
20231001,55249,S08000022,S37000016,Female,615,23,57,35,108,187,99,81,25,0,,
20231001,55249,S08000022,S37000016,All,1215,42,111,72,212,368,219,152,39,1,615,600
20231001,55253,S08000022,S37000016,Male,494,9,36,34,92,182,79,51,11,0,,
20231001,55253,S08000022,S37000016,Female,457,11,28,43,74,164,77,47,13,0,,
20231001,55253,S08000022,S37000016,All,951,20,64,77,166,346,156,98,24,1,457,494
20231001,55272,S08000022,S37000016,Male,266,10,15,16,59,87,53,19,7,0,,
20231001,55272,S08000022,S37000016,Female,256,9,16,14,46,86,45,28,12,0,,
20231001,55272,S08000022,S37000016,All,522,19,31,30,105,173,98,47,19,1,256,266
20231001,55287,S08000022,S37000016,Male,1274,39,118,114,233,354,233,146,37,0,,
20231001,55287,S08000022,S37000016,Female,1280,32,103,115,199,389,215,176,51,0,,
20231001,55287,S08000022,S37000016,All,2554,71,221,229,432,743,448,322,88,1,1280,1274
20231001,55291,S08000022,S37000016,Male,799,18,63,52,140,275,143,88,20,0,,
20231001,55291,S08000022,S37000016,Female,833,18,58,54,141,273,160,94,35,0,,
20231001,55291,S08000022,S37000016,All,1632,36,121,106,281,548,303,182,55,1,833,799
20231001,55304,S08000022,S37000016,Male,469,11,25,41,105,156,75,47,9,0,,
20231001,55304,S08000022,S37000016,Female,399,12,23,23,87,139,68,33,14,0,,
20231001,55304,S08000022,S37000016,All,868,23,48,64,192,295,143,80,23,1,399,469
20231001,55323,S08000022,S37000016,Male,6849,278,746,730,1670,1878,861,540,146,0,,
20231001,55323,S08000022,S37000016,Female,6743,271,689,639,1501,1921,839,597,286,0,,
20231001,55323,S08000022,S37000016,All,13592,549,1435,1369,3171,3799,1700,1137,432,1,6743,6849
20231001,55338,S08000022,S37000016,Male,6566,315,855,764,1674,1711,722,431,94,0,,
20231001,55338,S08000022,S37000016,Female,6454,269,739,642,1595,1759,781,497,172,0,,
20231001,55338,S08000022,S37000016,All,13020,584,1594,1406,3269,3470,1503,928,266,1,6454,6566
20231001,55342,S08000022,S37000016,Male,127,4,11,8,35,36,14,14,5,0,,
20231001,55342,S08000022,S37000016,Female,126,3,10,6,29,41,17,17,3,0,,
20231001,55342,S08000022,S37000016,All,253,7,21,14,64,77,31,31,8,1,126,127
20231001,55357,S08000022,S37000016,Male,1211,21,66,105,226,388,219,139,47,0,,
20231001,55357,S08000022,S37000016,Female,1157,26,74,62,201,384,219,137,54,0,,
20231001,55357,S08000022,S37000016,All,2368,47,140,167,427,772,438,276,101,1,1157,1211
20231001,55376,S08000022,S37000016,Male,5869,253,625,635,1413,1590,778,434,141,0,,
20231001,55376,S08000022,S37000016,Female,5771,227,531,538,1340,1618,776,540,201,0,,
20231001,55376,S08000022,S37000016,All,11640,480,1156,1173,2753,3208,1554,974,342,1,5771,5869
20231001,55381,S08000022,S37000016,Male,2471,99,273,242,448,735,357,248,69,0,,
20231001,55381,S08000022,S37000016,Female,2591,98,249,222,498,766,391,259,108,0,,
20231001,55381,S08000022,S37000016,All,5062,197,522,464,946,1501,748,507,177,1,2591,2471
20231001,55395,S08000022,S37000016,Male,487,15,42,31,91,143,82,66,17,0,,
20231001,55395,S08000022,S37000016,Female,472,10,39,17,79,143,90,63,31,0,,
20231001,55395,S08000022,S37000016,All,959,25,81,48,170,286,172,129,48,1,472,487
20231001,55408,S08000022,S37000016,Male,1657,101,193,143,362,481,212,126,39,0,,
20231001,55408,S08000022,S37000016,Female,1791,77,201,153,422,517,210,154,57,0,,
20231001,55408,S08000022,S37000016,All,3448,178,394,296,784,998,422,280,96,1,1791,1657
20231001,55412,S08000022,S37000016,Male,1908,80,218,201,383,593,229,162,42,0,,
20231001,55412,S08000022,S37000016,Female,1982,60,189,186,416,638,253,181,59,0,,
20231001,55412,S08000022,S37000016,All,3890,140,407,387,799,1231,482,343,101,1,1982,1908
20231001,55427,S08000022,S37000016,Male,1544,61,151,161,348,444,216,131,32,0,,
20231001,55427,S08000022,S37000016,Female,1609,75,163,131,330,481,197,153,79,0,,
20231001,55427,S08000022,S37000016,All,3153,136,314,292,678,925,413,284,111,1,1609,1544
20231001,55431,S08000022,S37000016,Male,2907,106,332,296,617,833,409,234,80,0,,
20231001,55431,S08000022,S37000016,Female,2986,111,312,265,621,846,441,275,115,0,,
20231001,55431,S08000022,S37000016,All,5893,217,644,561,1238,1679,850,509,195,1,2986,2907
20231001,55446,S08000022,S37000016,Male,226,6,17,11,40,69,46,28,9,0,,
20231001,55446,S08000022,S37000016,Female,216,4,17,18,30,86,32,27,2,0,,
20231001,55446,S08000022,S37000016,All,442,10,34,29,70,155,78,55,11,1,216,226
20231001,55451,S08000022,S37000016,Male,1294,48,114,137,262,425,181,103,24,0,,
20231001,55451,S08000022,S37000016,Female,1237,29,114,104,254,409,176,105,46,0,,
20231001,55451,S08000022,S37000016,All,2531,77,228,241,516,834,357,208,70,1,1237,1294
20231001,55521,S08000022,S37000016,Male,331,13,21,28,52,112,68,28,9,0,,
20231001,55521,S08000022,S37000016,Female,302,5,20,19,48,108,59,36,7,0,,
20231001,55521,S08000022,S37000016,All,633,18,41,47,100,220,127,64,16,1,302,331
20231001,55535,S08000022,S37000016,Male,910,27,61,52,181,294,180,96,19,0,,
20231001,55535,S08000022,S37000016,Female,908,23,54,39,182,303,173,103,31,0,,
20231001,55535,S08000022,S37000016,All,1818,50,115,91,363,597,353,199,50,1,908,910
20231001,55554,S08000022,S37000016,Male,123,3,5,16,25,49,17,3,5,0,,
20231001,55554,S08000022,S37000016,Female,122,4,6,8,22,46,17,14,5,0,,
20231001,55554,S08000022,S37000016,All,245,7,11,24,47,95,34,17,10,1,122,123
20231001,55569,S08000022,S37000016,Male,1381,40,116,142,315,427,213,90,38,0,,
20231001,55569,S08000022,S37000016,Female,1354,45,119,116,301,462,168,100,43,0,,
20231001,55569,S08000022,S37000016,All,2735,85,235,258,616,889,381,190,81,1,1354,1381
20231001,55573,S08000022,S37000016,Male,2702,111,288,244,650,793,380,195,41,0,,
20231001,55573,S08000022,S37000016,Female,2798,98,264,234,661,819,404,227,91,0,,
20231001,55573,S08000022,S37000016,All,5500,209,552,478,1311,1612,784,422,132,1,2798,2702
20231001,55605,S08000022,S37000016,Male,1915,81,197,184,552,516,218,135,32,0,,
20231001,55605,S08000022,S37000016,Female,1876,84,182,176,510,495,217,147,65,0,,
20231001,55605,S08000022,S37000016,All,3791,165,379,360,1062,1011,435,282,97,1,1876,1915
20231001,55610,S08000022,S37000016,Male,2839,116,315,338,761,818,270,186,35,0,,
20231001,55610,S08000022,S37000016,Female,2807,100,260,282,766,819,280,221,79,0,,
20231001,55610,S08000022,S37000016,All,5646,216,575,620,1527,1637,550,407,114,1,2807,2839
20231001,55624,S08000022,S37000016,Male,2577,84,259,309,729,742,259,160,35,0,,
20231001,55624,S08000022,S37000016,Female,2551,95,238,260,662,753,264,200,79,0,,
20231001,55624,S08000022,S37000016,All,5128,179,497,569,1391,1495,523,360,114,1,2551,2577
20231001,55639,S08000022,S37000016,Male,471,19,46,46,105,149,66,31,9,0,,
20231001,55639,S08000022,S37000016,Female,453,10,48,28,115,135,64,36,17,0,,
20231001,55639,S08000022,S37000016,All,924,29,94,74,220,284,130,67,26,1,453,471
20231001,55677,S08000022,S37000016,Male,89,5,10,4,21,28,17,4,0,0,,
20231001,55677,S08000022,S37000016,Female,104,5,13,2,31,32,14,5,2,0,,
20231001,55677,S08000022,S37000016,All,193,10,23,6,52,60,31,9,2,1,104,89
20231001,55696,S08000022,S37000016,Male,1659,57,212,158,345,511,200,142,34,0,,
20231001,55696,S08000022,S37000016,Female,1727,69,206,129,399,500,211,168,45,0,,
20231001,55696,S08000022,S37000016,All,3386,126,418,287,744,1011,411,310,79,1,1727,1659
20231001,55709,S08000022,S37000016,Male,3071,124,345,316,715,864,396,266,45,0,,
20231001,55709,S08000022,S37000016,Female,3199,130,333,268,755,932,424,265,92,0,,
20231001,55709,S08000022,S37000016,All,6270,254,678,584,1470,1796,820,531,137,1,3199,3071
20231001,55728,S08000022,S37000016,Male,1237,50,120,144,216,401,188,93,25,0,,
20231001,55728,S08000022,S37000016,Female,1238,29,113,96,242,415,189,108,46,0,,
20231001,55728,S08000022,S37000016,All,2475,79,233,240,458,816,377,201,71,1,1238,1237
20231001,55732,S08000022,S37000016,Male,822,18,67,72,167,299,109,74,16,0,,
20231001,55732,S08000022,S37000016,Female,796,23,60,66,169,277,103,70,28,0,,
20231001,55732,S08000022,S37000016,All,1618,41,127,138,336,576,212,144,44,1,796,822
20231001,55747,S08000022,S37000016,Male,513,15,34,52,88,168,86,55,15,0,,
20231001,55747,S08000022,S37000016,Female,485,12,39,41,76,174,71,54,18,0,,
20231001,55747,S08000022,S37000016,All,998,27,73,93,164,342,157,109,33,1,485,513
20231001,55751,S08000022,S37000016,Male,3004,166,394,316,795,850,287,160,36,0,,
20231001,55751,S08000022,S37000016,Female,3071,131,368,300,872,828,332,168,72,0,,
20231001,55751,S08000022,S37000016,All,6075,297,762,616,1667,1678,619,328,108,1,3071,3004
20231001,55766,S08000022,S37000016,Male,3346,174,443,385,908,896,336,154,50,0,,
20231001,55766,S08000022,S37000016,Female,3555,157,409,376,966,1034,319,226,68,0,,
20231001,55766,S08000022,S37000016,All,6901,331,852,761,1874,1930,655,380,118,1,3555,3346
20231001,55817,S08000022,S37000016,Male,4714,217,525,489,1086,1388,559,357,93,0,,
20231001,55817,S08000022,S37000016,Female,4961,157,529,487,1220,1352,620,443,153,0,,
20231001,55817,S08000022,S37000016,All,9675,374,1054,976,2306,2740,1179,800,246,1,4961,4714
20231001,55836,S08000022,S37000016,Male,3482,158,363,369,1235,952,246,128,31,0,,
20231001,55836,S08000022,S37000016,Female,3274,155,395,353,1093,854,236,132,56,0,,
20231001,55836,S08000022,S37000016,All,6756,313,758,722,2328,1806,482,260,87,1,3274,3482
20231001,55841,S08000022,S37000016,Male,5186,239,492,519,1532,1506,519,308,71,0,,
20231001,55841,S08000022,S37000016,Female,4981,209,464,476,1334,1393,556,375,174,0,,
20231001,55841,S08000022,S37000016,All,10167,448,956,995,2866,2899,1075,683,245,1,4981,5186
20231001,55860,S08000022,S37000016,Male,1778,68,197,168,534,470,208,105,28,0,,
20231001,55860,S08000022,S37000016,Female,1792,74,210,140,518,483,205,100,62,0,,
20231001,55860,S08000022,S37000016,All,3570,142,407,308,1052,953,413,205,90,1,1792,1778
20231001,55874,S08000022,S37000016,Male,2406,99,242,251,607,679,336,149,43,0,,
20231001,55874,S08000022,S37000016,Female,2551,122,225,216,595,794,329,178,92,0,,
20231001,55874,S08000022,S37000016,All,4957,221,467,467,1202,1473,665,327,135,1,2551,2406
20231001,55889,S08000022,S37000016,Male,3621,235,447,423,1176,908,250,140,42,0,,
20231001,55889,S08000022,S37000016,Female,3890,203,480,426,1278,967,285,177,74,0,,
20231001,55889,S08000022,S37000016,All,7511,438,927,849,2454,1875,535,317,116,1,3890,3621
20231001,55893,S08000022,S37000016,Male,3076,121,307,336,948,855,287,168,54,0,,
20231001,55893,S08000022,S37000016,Female,3171,109,269,356,866,902,342,225,102,0,,
20231001,55893,S08000022,S37000016,All,6247,230,576,692,1814,1757,629,393,156,1,3171,3076
20231001,55911,S08000022,S37000016,Male,2780,103,293,276,765,830,271,202,40,0,,
20231001,55911,S08000022,S37000016,Female,2769,110,260,229,769,820,334,187,60,0,,
20231001,55911,S08000022,S37000016,All,5549,213,553,505,1534,1650,605,389,100,1,2769,2780
20231001,55925,S08000022,S37000016,Male,2684,87,267,276,567,774,379,262,72,0,,
20231001,55925,S08000022,S37000016,Female,2783,110,242,235,580,787,403,310,116,0,,
20231001,55925,S08000022,S37000016,All,5467,197,509,511,1147,1561,782,572,188,1,2783,2684
20231001,55930,S08000022,S37000016,Male,1517,47,155,154,321,425,226,146,43,0,,
20231001,55930,S08000022,S37000016,Female,1557,50,127,117,334,441,255,162,71,0,,
20231001,55930,S08000022,S37000016,All,3074,97,282,271,655,866,481,308,114,1,1557,1517
20231001,55944,S08000022,S37000016,Male,232,3,9,19,59,84,37,17,4,0,,
20231001,55944,S08000022,S37000016,Female,226,3,21,19,45,85,30,17,6,0,,
20231001,55944,S08000022,S37000016,All,458,6,30,38,104,169,67,34,10,1,226,232
20231001,56006,S08000022,S37000016,Male,4792,201,475,513,1300,1320,531,333,119,0,,
20231001,56006,S08000022,S37000016,Female,5123,215,501,445,1305,1389,615,436,217,0,,
20231001,56006,S08000022,S37000016,All,9915,416,976,958,2605,2709,1146,769,336,1,5123,4792
20231001,56011,S08000022,S37000016,Male,1262,76,171,149,328,327,109,76,26,0,,
20231001,56011,S08000022,S37000016,Female,1230,63,146,104,357,301,123,87,49,0,,
20231001,56011,S08000022,S37000016,All,2492,139,317,253,685,628,232,163,75,1,1230,1262
20231001,56025,S08000022,S37000016,Male,771,34,68,70,161,232,108,76,22,0,,
20231001,56025,S08000022,S37000016,Female,780,20,63,58,151,260,104,78,46,0,,
20231001,56025,S08000022,S37000016,All,1551,54,131,128,312,492,212,154,68,1,780,771
20231001,56030,S08000022,S37000016,Male,922,32,79,79,223,295,133,64,17,0,,
20231001,56030,S08000022,S37000016,Female,907,24,97,77,202,275,139,68,25,0,,
20231001,56030,S08000022,S37000016,All,1829,56,176,156,425,570,272,132,42,1,907,922
20231001,56523,S08000022,S37000016,Male,1468,49,118,135,299,456,244,139,28,0,,
20231001,56523,S08000022,S37000016,Female,1414,38,117,109,289,467,220,134,40,0,,
20231001,56523,S08000022,S37000016,All,2882,87,235,244,588,923,464,273,68,1,1414,1468
20231001,56538,S08000022,S37000016,Male,527,18,45,49,96,170,86,49,14,0,,
20231001,56538,S08000022,S37000016,Female,570,14,49,58,95,187,90,56,21,0,,
20231001,56538,S08000022,S37000016,All,1097,32,94,107,191,357,176,105,35,1,570,527
20231001,56576,S08000022,S37000016,Male,891,30,70,86,150,296,135,97,27,0,,
20231001,56576,S08000022,S37000016,Female,882,30,80,71,147,302,133,90,29,0,,
20231001,56576,S08000022,S37000016,All,1773,60,150,157,297,598,268,187,56,1,882,891
20231001,60054,S08000032,S37000035,Male,7108,371,935,862,1892,1991,618,354,85,0,,
20231001,60054,S08000032,S37000035,Female,7466,351,868,811,2061,2117,722,431,105,0,,
20231001,60054,S08000032,S37000035,All,14574,722,1803,1673,3953,4108,1340,785,190,1,7466,7108
20231001,60073,S08000032,S37000035,Male,1963,115,258,215,504,577,164,103,27,0,,
20231001,60073,S08000032,S37000035,Female,2159,94,252,212,604,620,181,158,38,0,,
20231001,60073,S08000032,S37000035,All,4122,209,510,427,1108,1197,345,261,65,1,2159,1963
20231001,60088,S08000032,S37000035,Male,1839,124,220,207,564,499,152,60,13,0,,
20231001,60088,S08000032,S37000035,Female,1899,139,207,181,608,529,143,70,22,0,,
20231001,60088,S08000032,S37000035,All,3738,263,427,388,1172,1028,295,130,35,1,1899,1839
20231001,60092,S08000032,S37000028,Male,6566,359,769,624,2084,1685,624,337,84,0,,
20231001,60092,S08000032,S37000028,Female,6859,347,706,635,2105,1742,703,453,168,0,,
20231001,60092,S08000032,S37000028,All,13425,706,1475,1259,4189,3427,1327,790,252,1,6859,6566
20231001,60105,S08000032,S37000028,Male,2239,62,284,271,518,657,276,136,35,0,,
20231001,60105,S08000032,S37000028,Female,2493,63,270,250,530,765,360,175,80,0,,
20231001,60105,S08000032,S37000028,All,4732,125,554,521,1048,1422,636,311,115,1,2493,2239
20231001,60110,S08000032,S37000028,Male,2330,99,238,266,646,684,250,109,38,0,,
20231001,60110,S08000032,S37000028,Female,2440,102,242,256,596,682,305,175,82,0,,
20231001,60110,S08000032,S37000028,All,4770,201,480,522,1242,1366,555,284,120,1,2440,2330
20231001,60124,S08000032,S37000028,Male,2622,150,296,232,885,705,255,79,20,0,,
20231001,60124,S08000032,S37000028,Female,2718,175,271,272,891,728,229,110,42,0,,
20231001,60124,S08000032,S37000028,All,5340,325,567,504,1776,1433,484,189,62,1,2718,2622
20231001,60139,S08000032,S37000028,Male,2195,119,217,225,616,609,240,127,42,0,,
20231001,60139,S08000032,S37000028,Female,2376,97,216,204,621,673,324,173,68,0,,
20231001,60139,S08000032,S37000028,All,4571,216,433,429,1237,1282,564,300,110,1,2376,2195
20231001,60143,S08000032,S37000028,Male,5742,303,741,655,1650,1604,487,240,62,0,,
20231001,60143,S08000032,S37000028,Female,5794,276,704,592,1646,1553,554,324,145,0,,
20231001,60143,S08000032,S37000028,All,11536,579,1445,1247,3296,3157,1041,564,207,1,5794,5742
20231001,60158,S08000032,S37000028,Male,745,15,64,83,188,223,109,53,10,0,,
20231001,60158,S08000032,S37000028,Female,780,22,73,57,165,230,129,76,28,0,,
20231001,60158,S08000032,S37000028,All,1525,37,137,140,353,453,238,129,38,1,780,745
20231001,60177,S08000032,S37000028,Male,4465,332,671,499,1290,1134,316,169,54,0,,
20231001,60177,S08000032,S37000028,Female,4635,320,670,465,1484,1060,356,200,80,0,,
20231001,60177,S08000032,S37000028,All,9100,652,1341,964,2774,2194,672,369,134,1,4635,4465
20231001,60181,S08000032,S37000028,Male,1885,69,182,196,476,561,233,128,40,0,,
20231001,60181,S08000032,S37000028,Female,1877,77,207,154,474,495,229,163,78,0,,
20231001,60181,S08000032,S37000028,All,3762,146,389,350,950,1056,462,291,118,1,1877,1885
20231001,60196,S08000032,S37000028,Male,1198,74,123,150,389,305,109,42,6,0,,
20231001,60196,S08000032,S37000028,Female,1170,59,120,140,375,301,104,53,18,0,,
20231001,60196,S08000032,S37000028,All,2368,133,243,290,764,606,213,95,24,1,1170,1198
20231001,60209,S08000032,S37000028,Male,2334,164,273,239,755,588,194,101,20,0,,
20231001,60209,S08000032,S37000028,Female,2424,196,228,245,866,539,200,117,33,0,,
20231001,60209,S08000032,S37000028,All,4758,360,501,484,1621,1127,394,218,53,1,2424,2334
20231001,60213,S08000032,S37000035,Male,5722,249,655,620,1528,1727,567,298,78,0,,
20231001,60213,S08000032,S37000035,Female,5687,247,647,622,1588,1512,530,389,152,0,,
20231001,60213,S08000032,S37000035,All,11409,496,1302,1242,3116,3239,1097,687,230,1,5687,5722
20231001,60228,S08000032,S37000035,Male,1970,146,262,176,531,560,189,86,20,0,,
20231001,60228,S08000032,S37000035,Female,1987,124,227,182,593,461,204,145,51,0,,
20231001,60228,S08000032,S37000035,All,3957,270,489,358,1124,1021,393,231,71,1,1987,1970
20231001,61061,S08000032,S37000035,Male,4807,223,578,558,1247,1332,486,327,56,0,,
20231001,61061,S08000032,S37000035,Female,5239,267,599,544,1352,1379,542,405,151,0,,
20231001,61061,S08000032,S37000035,All,10046,490,1177,1102,2599,2711,1028,732,207,1,5239,4807
20231001,61131,S08000032,S37000035,Male,2465,164,326,295,709,633,222,97,19,0,,
20231001,61131,S08000032,S37000035,Female,2710,131,298,286,795,736,258,157,49,0,,
20231001,61131,S08000032,S37000035,All,5175,295,624,581,1504,1369,480,254,68,1,2710,2465
20231001,61151,S08000032,S37000035,Male,2930,139,331,336,813,843,270,142,56,0,,
20231001,61151,S08000032,S37000035,Female,3071,133,291,297,812,901,315,232,90,0,,
20231001,61151,S08000032,S37000035,All,6001,272,622,633,1625,1744,585,374,146,1,3071,2930
20231001,61216,S08000032,S37000035,Male,1157,47,104,120,349,365,117,45,10,0,,
20231001,61216,S08000032,S37000035,Female,1224,51,136,117,361,356,119,59,25,0,,
20231001,61216,S08000032,S37000035,All,2381,98,240,237,710,721,236,104,35,1,1224,1157
20231001,61240,S08000032,S37000035,Male,3474,140,419,393,1008,977,334,165,38,0,,
20231001,61240,S08000032,S37000035,Female,3564,172,369,377,1029,984,339,212,82,0,,
20231001,61240,S08000032,S37000035,All,7038,312,788,770,2037,1961,673,377,120,1,3564,3474
20231001,61305,S08000032,S37000035,Male,2814,121,319,358,807,776,278,124,31,0,,
20231001,61305,S08000032,S37000035,Female,2777,90,316,345,731,760,308,153,74,0,,
20231001,61305,S08000032,S37000035,All,5591,211,635,703,1538,1536,586,277,105,1,2777,2814
20231001,61324,S08000032,S37000035,Male,2656,121,297,287,633,794,308,187,29,0,,
20231001,61324,S08000032,S37000035,Female,2626,92,308,258,635,707,342,242,42,0,,
20231001,61324,S08000032,S37000035,All,5282,213,605,545,1268,1501,650,429,71,1,2626,2656
20231001,61339,S08000032,S37000035,Male,5574,292,670,633,1653,1361,616,288,61,0,,
20231001,61339,S08000032,S37000035,Female,5868,296,624,627,1619,1467,711,380,144,0,,
20231001,61339,S08000032,S37000035,All,11442,588,1294,1260,3272,2828,1327,668,205,1,5868,5574
20231001,61343,S08000032,S37000035,Male,5767,241,672,824,1425,1731,569,246,59,0,,
20231001,61343,S08000032,S37000035,Female,5916,192,630,735,1435,1910,586,317,111,0,,
20231001,61343,S08000032,S37000035,All,11683,433,1302,1559,2860,3641,1155,563,170,1,5916,5767
20231001,61358,S08000032,S37000035,Male,6427,266,627,723,1648,1953,610,486,114,0,,
20231001,61358,S08000032,S37000035,Female,6604,252,620,717,1522,1896,782,628,187,0,,
20231001,61358,S08000032,S37000035,All,13031,518,1247,1440,3170,3849,1392,1114,301,1,6604,6427
20231001,61377,S08000032,S37000035,Male,2311,107,325,306,620,625,198,107,23,0,,
20231001,61377,S08000032,S37000035,Female,2322,96,271,265,671,630,210,152,27,0,,
20231001,61377,S08000032,S37000035,All,4633,203,596,571,1291,1255,408,259,50,1,2322,2311
20231001,61381,S08000032,S37000035,Male,1572,89,172,201,409,462,124,99,16,0,,
20231001,61381,S08000032,S37000035,Female,1490,61,139,150,372,468,137,139,24,0,,
20231001,61381,S08000032,S37000035,All,3062,150,311,351,781,930,261,238,40,1,1490,1572
20231001,61447,S08000032,S37000035,Male,10684,539,1178,1262,3046,3056,1012,465,126,0,,
20231001,61447,S08000032,S37000035,Female,10776,531,1232,1201,3033,2928,1054,560,237,0,,
20231001,61447,S08000032,S37000035,All,21460,1070,2410,2463,6079,5984,2066,1025,363,1,10776,10684
20231001,61466,S08000032,S37000035,Male,3133,121,302,359,836,954,362,164,35,0,,
20231001,61466,S08000032,S37000035,Female,3317,131,327,348,775,1011,423,217,85,0,,
20231001,61466,S08000032,S37000035,All,6450,252,629,707,1611,1965,785,381,120,1,3317,3133
20231001,61485,S08000032,S37000035,Male,3138,130,335,365,823,954,324,169,38,0,,
20231001,61485,S08000032,S37000035,Female,3081,115,339,300,809,878,344,223,73,0,,
20231001,61485,S08000032,S37000035,All,6219,245,674,665,1632,1832,668,392,111,1,3081,3138
20231001,61502,S08000032,S37000035,Male,6867,285,719,786,1768,2024,721,461,103,0,,
20231001,61502,S08000032,S37000035,Female,7094,237,759,750,1737,1995,822,602,192,0,,
20231001,61502,S08000032,S37000035,All,13961,522,1478,1536,3505,4019,1543,1063,295,1,7094,6867
20231001,61625,S08000032,S37000035,Male,10062,417,1281,1283,2803,2884,871,438,85,0,,
20231001,61625,S08000032,S37000035,Female,10368,473,1168,1233,2794,2926,990,582,202,0,,
20231001,61625,S08000032,S37000035,All,20430,890,2449,2516,5597,5810,1861,1020,287,1,10368,10062
20231001,61644,S08000032,S37000028,Male,4095,133,434,474,951,1319,416,291,77,0,,
20231001,61644,S08000032,S37000028,Female,3924,131,349,448,912,1195,405,325,159,0,,
20231001,61644,S08000032,S37000028,All,8019,264,783,922,1863,2514,821,616,236,1,3924,4095
20231001,61659,S08000032,S37000035,Male,3585,156,381,436,980,1071,360,167,34,0,,
20231001,61659,S08000032,S37000035,Female,3111,140,340,383,871,881,286,161,49,0,,
20231001,61659,S08000032,S37000035,All,6696,296,721,819,1851,1952,646,328,83,1,3111,3585
20231001,61663,S08000032,S37000035,Male,3574,159,417,502,945,1015,346,161,29,0,,
20231001,61663,S08000032,S37000035,Female,3710,150,405,414,941,1108,421,195,76,0,,
20231001,61663,S08000032,S37000035,All,7284,309,822,916,1886,2123,767,356,105,1,3710,3574
20231001,62011,S08000032,S37000035,Male,3059,119,361,319,781,916,322,186,55,0,,
20231001,62011,S08000032,S37000035,Female,3270,124,340,348,834,897,375,258,94,0,,
20231001,62011,S08000032,S37000035,All,6329,243,701,667,1615,1813,697,444,149,1,3270,3059
20231001,62031,S08000032,S37000035,Male,4207,178,416,515,1138,1252,462,211,35,0,,
20231001,62031,S08000032,S37000035,Female,4135,169,447,478,1038,1198,493,244,68,0,,
20231001,62031,S08000032,S37000035,All,8342,347,863,993,2176,2450,955,455,103,1,4135,4207
20231001,62045,S08000032,S37000035,Male,1382,69,169,146,416,380,144,53,5,0,,
20231001,62045,S08000032,S37000035,Female,1363,76,170,132,426,338,149,58,14,0,,
20231001,62045,S08000032,S37000035,All,2745,145,339,278,842,718,293,111,19,1,1363,1382
20231001,62050,S08000032,S37000035,Male,3947,194,438,460,1082,1146,408,188,31,0,,
20231001,62050,S08000032,S37000035,Female,4111,167,426,457,1106,1158,445,266,86,0,,
20231001,62050,S08000032,S37000035,All,8058,361,864,917,2188,2304,853,454,117,1,4111,3947
20231001,62115,S08000032,S37000035,Male,1568,93,188,203,420,446,129,75,14,0,,
20231001,62115,S08000032,S37000035,Female,1519,85,185,170,432,406,122,85,34,0,,
20231001,62115,S08000032,S37000035,All,3087,178,373,373,852,852,251,160,48,1,1519,1568
