Date,PracticeCode,HB,HSCP,Sex,AllAges,Ages0to4,Ages5to14,Ages15to24,Ages25to44,Ages45to64,Ages65to74,Ages75to84,Ages85plus,Sex_Type,Total_Female,Total_Male
20220401,52147,S08000031,S37000034,Female,677,33,88,81,202,184,64,19,6,,,
20220401,52147,S08000031,S37000034,All,1356,59,187,161,441,354,112,33,9,1,677,679
20220401,52151,S08000031,S37000034,Male,2288,97,218,203,828,591,235,89,27,,,
20220401,52151,S08000031,S37000034,Female,2319,95,211,182,783,629,246,102,71,,,
20220401,52151,S08000031,S37000034,All,4607,192,429,385,1611,1220,481,191,98,1,2319,2288
20220401,52185,S08000031,S37000034,Male,1755,89,237,192,534,461,154,66,22,,,
20220401,52185,S08000031,S37000034,Female,1918,96,257,185,532,509,192,97,50,,,
20220401,52185,S08000031,S37000034,All,3673,185,494,377,1066,970,346,163,72,1,1918,1755
20220401,52202,S08000031,S37000034,Male,2099,73,111,179,1047,511,122,42,14,,,
20220401,52202,S08000031,S37000034,Female,1775,84,128,179,799,380,110,62,33,,,
20220401,52202,S08000031,S37000034,All,3874,157,239,358,1846,891,232,104,47,1,1775,2099
20220401,52217,S08000031,S37000034,Male,1088,28,75,107,422,310,98,40,8,,,
20220401,52217,S08000031,S37000034,Female,930,21,72,100,320,248,98,49,22,,,
20220401,52217,S08000031,S37000034,All,2018,49,147,207,742,558,196,89,30,1,930,1088
20220401,52221,S08000031,S37000011,Male,2976,150,384,390,915,765,236,102,34,,,
20220401,52221,S08000031,S37000011,Female,3022,163,350,345,858,846,229,156,75,,,
20220401,52221,S08000031,S37000011,All,5998,313,734,735,1773,1611,465,258,109,1,3022,2976
20220401,52241,S08000031,S37000034,Male,3904,183,398,521,1604,868,229,81,20,,,
20220401,52241,S08000031,S37000034,Female,3176,157,369,407,1150,709,220,117,47,,,
20220401,52241,S08000031,S37000034,All,7080,340,767,928,2754,1577,449,198,67,1,3176,3904
20220401,52255,S08000031,S37000011,Male,4048,245,582,543,1244,1072,256,86,20,,,
20220401,52255,S08000031,S37000011,Female,4075,217,561,540,1264,995,301,140,57,,,
20220401,52255,S08000031,S37000011,All,8123,462,1143,1083,2508,2067,557,226,77,1,4075,4048
20220401,52260,S08000031,S37000034,Male,901,35,71,100,290,271,93,33,8,,,
20220401,52260,S08000031,S37000034,Female,657,18,85,62,191,187,59,33,22,,,
20220401,52260,S08000031,S37000034,All,1558,53,156,162,481,458,152,66,30,1,657,901
20220401,52293,S08000031,S37000034,Male,2671,167,414,344,822,671,150,81,22,,,
20220401,52293,S08000031,S37000034,Female,2768,170,398,317,884,662,175,111,51,,,
20220401,52293,S08000031,S37000034,All,5439,337,812,661,1706,1333,325,192,73,1,2768,2671
20220401,52330,S08000031,S37000034,Male,1960,79,207,197,638,551,186,77,25,,,
20220401,52330,S08000031,S37000034,Female,2025,100,177,229,582,557,203,107,70,,,
20220401,52330,S08000031,S37000034,All,3985,179,384,426,1220,1108,389,184,95,1,2025,1960
20220401,52344,S08000031,S37000034,Male,3235,200,395,369,887,996,236,110,42,,,
20220401,52344,S08000031,S37000034,Female,3426,172,408,398,993,996,246,144,69,,,
20220401,52344,S08000031,S37000034,All,6661,372,803,767,1880,1992,482,254,111,1,3426,3235
20220401,52359,S08000031,S37000034,Male,4290,171,488,510,1292,1208,382,188,51,,,
20220401,52359,S08000031,S37000034,Female,4396,180,455,463,1200,1263,488,239,108,,,
20220401,52359,S08000031,S37000034,All,8686,351,943,973,2492,2471,870,427,159,1,4396,4290
20220401,52400,S08000031,S37000034,Male,2890,140,372,369,937,773,200,82,17,,,
20220401,52400,S08000031,S37000034,Female,3040,153,363,381,893,823,257,114,56,,,
20220401,52400,S08000031,S37000034,All,5930,293,735,750,1830,1596,457,196,73,1,3040,2890
20220401,52414,S08000031,S37000034,Male,2430,111,298,307,720,624,236,99,35,,,
20220401,52414,S08000031,S37000034,Female,2653,99,280,265,736,746,281,161,85,,,
20220401,52414,S08000031,S37000034,All,5083,210,578,572,1456,1370,517,260,120,1,2653,2430
20220401,52429,S08000031,S37000034,Male,4752,227,497,541,1493,1331,416,191,56,,,
20220401,52429,S08000031,S37000034,Female,4593,225,503,485,1377,1198,451,240,114,,,
20220401,52429,S08000031,S37000034,All,9345,452,1000,1026,2870,2529,867,431,170,1,4593,4752
20220401,55003,S08000022,S37000016,Male,2930,134,326,276,699,892,339,194,70,,,
20220401,55003,S08000022,S37000016,Female,3062,135,333,282,719,912,337,253,91,,,
20220401,55003,S08000022,S37000016,All,5992,269,659,558,1418,1804,676,447,161,1,3062,2930
20220401,55041,S08000022,S37000016,Male,7646,285,830,743,1660,2296,1059,591,182,,,
20220401,55041,S08000022,S37000016,Female,7855,271,750,657,1609,2414,1135,734,285,,,
20220401,55041,S08000022,S37000016,All,15501,556,1580,1400,3269,4710,2194,1325,467,1,7855,7646
20220401,55075,S08000022,S37000016,Male,333,9,32,18,45,106,69,45,9,,,
20220401,55075,S08000022,S37000016,Female,322,3,29,15,41,119,64,40,11,,,
20220401,55075,S08000022,S37000016,All,655,12,61,33,86,225,133,85,20,1,322,333
20220401,55080,S08000022,S37000016,Male,1471,42,142,156,279,459,230,134,29,,,
20220401,55080,S08000022,S37000016,Female,1429,41,127,127,245,446,233,162,48,,,
20220401,55080,S08000022,S37000016,All,2900,83,269,283,524,905,463,296,77,1,1429,1471
20220401,55131,S08000022,S37000016,Male,3625,180,424,416,895,986,442,213,69,,,
20220401,55131,S08000022,S37000016,Female,3701,159,415,357,855,1073,423,299,120,,,
20220401,55131,S08000022,S37000016,All,7326,339,839,773,1750,2059,865,512,189,1,3701,3625
20220401,55145,S08000022,S37000016,Male,1217,40,119,103,334,378,146,79,18,,,
20220401,55145,S08000022,S37000016,Female,1110,47,119,94,252,317,140,105,36,,,
20220401,55145,S08000022,S37000016,All,2327,87,238,197,586,695,286,184,54,1,1110,1217
20220401,55183,S08000022,S37000016,Male,461,9,52,29,73,154,82,48,14,,,
20220401,55183,S08000022,S37000016,Female,438,13,34,27,72,154,66,51,21,,,
20220401,55183,S08000022,S37000016,All,899,22,86,56,145,308,148,99,35,1,438,461
20220401,55201,S08000022,S37000016,Male,1260,45,97,115,253,360,211,136,43,,,
20220401,55201,S08000022,S37000016,Female,1437,30,143,104,265,418,226,163,88,,,
20220401,55201,S08000022,S37000016,All,2697,75,240,219,518,778,437,299,131,1,1437,1260
20220401,55220,S08000022,S37000016,Male,952,39,82,79,187,289,167,82,27,,,
20220401,55220,S08000022,S37000016,Female,1054,47,94,84,186,319,172,106,46,,,
20220401,55220,S08000022,S37000016,All,2006,86,176,163,373,608,339,188,73,1,1054,952
20220401,55249,S08000022,S37000016,Male,580,16,48,44,97,190,110,63,12,,,
20220401,55249,S08000022,S37000016,Female,591,26,49,34,95,195,98,67,27,,,
20220401,55249,S08000022,S37000016,All,1171,42,97,78,192,385,208,130,39,1,591,580
20220401,55253,S08000022,S37000016,Male,489,5,37,35,89,180,87,46,10,,,
20220401,55253,S08000022,S37000016,Female,454,10,32,38,79,171,74,39,11,,,
20220401,55253,S08000022,S37000016,All,943,15,69,73,168,351,161,85,21,1,454,489
20220401,55272,S08000022,S37000016,Male,264,9,15,16,56,88,58,16,6,,,
20220401,55272,S08000022,S37000016,Female,262,8,17,15,44,91,43,32,12,,,
20220401,55272,S08000022,S37000016,All,526,17,32,31,100,179,101,48,18,1,262,264
20220401,55287,S08000022,S37000016,Male,1260,31,122,104,224,378,224,141,36,,,
20220401,55287,S08000022,S37000016,Female,1264,32,100,102,198,406,211,167,48,,,
20220401,55287,S08000022,S37000016,All,2524,63,222,206,422,784,435,308,84,1,1264,1260
20220401,55291,S08000022,S37000016,Male,804,9,69,63,141,281,140,81,20,,,
20220401,55291,S08000022,S37000016,Female,847,24,58,56,144,281,152,97,35,,,
20220401,55291,S08000022,S37000016,All,1651,33,127,119,285,562,292,178,55,1,847,804
20220401,55304,S08000022,S37000016,Male,475,8,27,46,102,160,77,46,9,,,
20220401,55304,S08000022,S37000016,Female,413,16,29,29,84,138,74,30,13,,,
20220401,55304,S08000022,S37000016,All,888,24,56,75,186,298,151,76,22,1,413,475
20220401,55319,S08000022,S37000016,Male,3312,123,326,313,765,962,443,297,83,,,
20220401,55319,S08000022,S37000016,Female,3187,104,335,262,682,949,410,311,134,,,
20220401,55319,S08000022,S37000016,All,6499,227,661,575,1447,1911,853,608,217,1,3187,3312
20220401,55338,S08000022,S37000016,Male,6649,352,879,777,1663,1740,726,419,93,,,
20220401,55338,S08000022,S37000016,Female,6551,316,758,632,1611,1785,786,487,176,,,
20220401,55338,S08000022,S37000016,All,13200,668,1637,1409,3274,3525,1512,906,269,1,6551,6649
20220401,55342,S08000022,S37000016,Male,138,8,7,13,34,38,13,18,7,,,
20220401,55342,S08000022,S37000016,Female,131,3,9,11,27,43,16,20,2,,,
20220401,55342,S08000022,S37000016,All,269,11,16,24,61,81,29,38,9,1,131,138
20220401,55357,S08000022,S37000016,Male,1223,23,79,114,212,395,232,124,44,,,
20220401,55357,S08000022,S37000016,Female,1145,22,68,67,206,398,207,128,49,,,
20220401,55357,S08000022,S37000016,All,2368,45,147,181,418,793,439,252,93,1,1145,1223
20220401,55376,S08000022,S37000016,Male,5793,243,627,644,1364,1628,723,437,127,,,
20220401,55376,S08000022,S37000016,Female,5699,221,541,539,1289,1651,760,498,200,,,
20220401,55376,S08000022,S37000016,All,11492,464,1168,1183,2653,3279,1483,935,327,1,5699,5793
20220401,55381,S08000022,S37000016,Male,2430,93,266,251,434,729,385,210,62,,,
20220401,55381,S08000022,S37000016,Female,2533,87,249,208,487,775,388,241,98,,,
20220401,55381,S08000022,S37000016,All,4963,180,515,459,921,1504,773,451,160,1,2533,2430
20220401,55395,S08000022,S37000016,Male,487,9,43,34,91,146,85,58,21,,,
20220401,55395,S08000022,S37000016,Female,472,12,32,24,80,150,91,54,29,,,
20220401,55395,S08000022,S37000016,All,959,21,75,58,171,296,176,112,50,1,472,487
20220401,55408,S08000022,S37000016,Male,1659,105,194,134,381,494,189,131,31,,,
20220401,55408,S08000022,S37000016,Female,1761,74,195,163,396,517,220,144,52,,,
20220401,55408,S08000022,S37000016,All,3420,179,389,297,777,1011,409,275,83,1,1761,1659
20220401,55412,S08000022,S37000016,Male,1871,73,227,194,361,587,242,146,41,,,
20220401,55412,S08000022,S37000016,Female,1969,70,190,199,392,640,250,166,62,,,
20220401,55412,S08000022,S37000016,All,3840,143,417,393,753,1227,492,312,103,1,1969,1871
20220401,55427,S08000022,S37000016,Male,1494,63,151,158,323,434,230,107,28,,,
20220401,55427,S08000022,S37000016,Female,1518,63,159,127,315,459,201,123,71,,,
20220401,55427,S08000022,S37000016,All,3012,126,310,285,638,893,431,230,99,1,1518,1494
20220401,55431,S08000022,S37000016,Male,2870,108,355,273,614,818,415,210,77,,,
20220401,55431,S08000022,S37000016,Female,2905,109,319,260,606,816,437,254,104,,,
20220401,55431,S08000022,S37000016,All,5775,217,674,533,1220,1634,852,464,181,1,2905,2870
20220401,55446,S08000022,S37000016,Male,244,7,17,13,51,75,42,35,4,,,
20220401,55446,S08000022,S37000016,Female,224,8,16,17,38,85,34,25,1,,,
20220401,55446,S08000022,S37000016,All,468,15,33,30,89,160,76,60,5,1,224,244
20220401,55451,S08000022,S37000016,Male,1321,48,119,150,268,439,169,97,31,,,
20220401,55451,S08000022,S37000016,Female,1260,33,114,111,257,422,179,95,49,,,
20220401,55451,S08000022,S37000016,All,2581,81,233,261,525,861,348,192,80,1,1260,1321
20220401,55521,S08000022,S37000016,Male,334,12,26,25,55,119,63,29,5,,,
20220401,55521,S08000022,S37000016,Female,310,9,20,17,55,116,57,31,5,,,
20220401,55521,S08000022,S37000016,All,644,21,46,42,110,235,120,60,10,1,310,334
20220401,55535,S08000022,S37000016,Male,917,25,72,63,184,302,176,79,16,,,
20220401,55535,S08000022,S37000016,Female,907,28,47,55,177,322,147,100,31,,,
20220401,55535,S08000022,S37000016,All,1824,53,119,118,361,624,323,179,47,1,907,917
20220401,55554,S08000022,S37000016,Male,129,3,7,18,24,48,19,5,5,,,
20220401,55554,S08000022,S37000016,Female,125,2,10,8,15,52,16,14,8,,,
20220401,55554,S08000022,S37000016,All,254,5,17,26,39,100,35,19,13,1,125,129
20220401,55569,S08000022,S37000016,Male,1408,49,128,154,313,454,195,83,32,,,
20220401,55569,S08000022,S37000016,Female,1351,49,124,117,300,457,172,91,41,,,
20220401,55569,S08000022,S37000016,All,2759,98,252,271,613,911,367,174,73,1,1351,1408
20220401,55573,S08000022,S37000016,Male,2703,113,294,233,636,814,384,184,45,,,
20220401,55573,S08000022,S37000016,Female,2761,104,265,222,644,813,409,220,84,,,
20220401,55573,S08000022,S37000016,All,5464,217,559,455,1280,1627,793,404,129,1,2761,2703
20220401,55605,S08000022,S37000016,Male,1894,76,211,174,543,526,209,122,33,,,
20220401,55605,S08000022,S37000016,Female,1863,78,185,192,495,499,216,132,66,,,
20220401,55605,S08000022,S37000016,All,3757,154,396,366,1038,1025,425,254,99,1,1863,1894
20220401,55610,S08000022,S37000016,Male,2806,113,318,334,740,816,293,153,39,,,
20220401,55610,S08000022,S37000016,Female,2778,91,267,302,725,813,299,207,74,,,
20220401,55610,S08000022,S37000016,All,5584,204,585,636,1465,1629,592,360,113,1,2778,2806
20220401,55624,S08000022,S37000016,Male,2566,86,282,292,708,767,247,146,38,,,
20220401,55624,S08000022,S37000016,Female,2585,102,242,291,646,767,270,188,79,,,
20220401,55624,S08000022,S37000016,All,5151,188,524,583,1354,1534,517,334,117,1,2585,2566
20220401,55639,S08000022,S37000016,Male,458,18,53,32,99,162,58,28,8,,,
20220401,55639,S08000022,S37000016,Female,464,20,46,31,114,134,62,35,22,,,
20220401,55639,S08000022,S37000016,All,922,38,99,63,213,296,120,63,30,1,464,458
20220401,55643,S08000022,S37000016,Male,177,5,12,14,31,60,36,14,5,,,
20220401,55643,S08000022,S37000016,Female,169,6,14,6,35,54,29,16,9,,,
20220401,55643,S08000022,S37000016,All,346,11,26,20,66,114,65,30,14,1,169,177
20220401,55662,S08000022,S37000016,Male,704,36,64,65,110,237,102,76,14,,,
20220401,55662,S08000022,S37000016,Female,685,17,69,56,114,231,109,72,17,,,
20220401,55662,S08000022,S37000016,All,1389,53,133,121,224,468,211,148,31,1,685,704
20220401,55677,S08000022,S37000016,Male,95,6,12,4,30,24,15,4,0,,,
20220401,55677,S08000022,S37000016,Female,104,6,13,2,34,27,17,3,2,,,
20220401,55677,S08000022,S37000016,All,199,12,25,6,64,51,32,7,2,1,104,95
20220401,55696,S08000022,S37000016,Male,1625,72,206,163,332,493,203,123,33,,,
20220401,55696,S08000022,S37000016,Female,1677,78,198,113,404,490,214,138,42,,,
20220401,55696,S08000022,S37000016,All,3302,150,404,276,736,983,417,261,75,1,1677,1625
20220401,55709,S08000022,S37000016,Male,3044,120,343,325,677,887,407,225,60,,,
20220401,55709,S08000022,S37000016,Female,3131,129,321,291,711,928,415,243,93,,,
20220401,55709,S08000022,S37000016,All,6175,249,664,616,1388,1815,822,468,153,1,3131,3044
20220401,55728,S08000022,S37000016,Male,1187,37,108,139,205,410,176,87,25,,,
20220401,55728,S08000022,S37000016,Female,1199,36,108,87,233,406,182,104,43,,,
20220401,55728,S08000022,S37000016,All,2386,73,216,226,438,816,358,191,68,1,1199,1187
20220401,55732,S08000022,S37000016,Male,780,13,72,66,156,281,111,64,17,,,
20220401,55732,S08000022,S37000016,Female,764,18,66,63,152,266,103,66,30,,,
20220401,55732,S08000022,S37000016,All,1544,31,138,129,308,547,214,130,47,1,764,780
20220401,55747,S08000022,S37000016,Male,521,13,32,55,94,170,95,46,16,,,
20220401,55747,S08000022,S37000016,Female,483,15,39,41,80,166,78,49,15,,,
20220401,55747,S08000022,S37000016,All,1004,28,71,96,174,336,173,95,31,1,483,521
20220401,55751,S08000022,S37000016,Male,2986,157,417,322,772,854,293,133,38,,,
20220401,55751,S08000022,S37000016,Female,3107,159,379,285,899,816,325,174,70,,,
20220401,55751,S08000022,S37000016,All,6093,316,796,607,1671,1670,618,307,108,1,3107,2986
20220401,55766,S08000022,S37000016,Male,3317,181,440,362,912,908,318,145,51,,,
20220401,55766,S08000022,S37000016,Female,3554,168,411,376,969,1034,323,194,79,,,
20220401,55766,S08000022,S37000016,All,6871,349,851,738,1881,1942,641,339,130,1,3554,3317
20220401,55817,S08000022,S37000016,Male,4664,226,522,460,1104,1401,556,305,90,,,
20220401,55817,S08000022,S37000016,Female,4941,171,559,446,1211,1351,647,397,159,,,
20220401,55817,S08000022,S37000016,All,9605,397,1081,906,2315,2752,1203,702,249,1,4941,4664
20220401,55836,S08000022,S37000016,Male,3360,152,362,350,1236,888,228,125,19,,,
20220401,55836,S08000022,S37000016,Female,3149,168,379,314,1079,813,216,127,53,,,
20220401,55836,S08000022,S37000016,All,6509,320,741,664,2315,1701,444,252,72,1,3149,3360
20220401,55841,S08000022,S37000016,Male,5192,219,521,527,1511,1515,526,297,76,,,
20220401,55841,S08000022,S37000016,Female,5054,218,467,492,1356,1418,551,383,169,,,
20220401,55841,S08000022,S37000016,All,10246,437,988,1019,2867,2933,1077,680,245,1,5054,5192
20220401,55860,S08000022,S37000016,Male,1873,84,225,178,576,487,211,94,18,,,
20220401,55860,S08000022,S37000016,Female,1936,97,226,160,567,523,202,93,68,,,
20220401,55860,S08000022,S37000016,All,3809,181,451,338,1143,1010,413,187,86,1,1936,1873
20220401,55874,S08000022,S37000016,Male,2335,95,239,248,574,682,315,135,47,,,
20220401,55874,S08000022,S37000016,Female,2439,89,241,197,565,795,298,167,87,,,
20220401,55874,S08000022,S37000016,All,4774,184,480,445,1139,1477,613,302,134,1,2439,2335
20220401,55889,S08000022,S37000016,Male,3332,199,422,374,1088,840,238,131,40,,,
20220401,55889,S08000022,S37000016,Female,3571,203,465,396,1125,895,270,156,61,,,
20220401,55889,S08000022,S37000016,All,6903,402,887,770,2213,1735,508,287,101,1,3571,3332
20220401,55893,S08000022,S37000016,Male,2993,128,322,336,889,824,295,144,55,,,
20220401,55893,S08000022,S37000016,Female,3108,115,273,352,814,911,329,218,96,,,
20220401,55893,S08000022,S37000016,All,6101,243,595,688,1703,1735,624,362,151,1,3108,2993
20220401,55911,S08000022,S37000016,Male,2685,98,291,253,758,787,283,181,34,,,
20220401,55911,S08000022,S37000016,Female,2662,122,241,206,737,795,343,165,53,,,
20220401,55911,S08000022,S37000016,All,5347,220,532,459,1495,1582,626,346,87,1,2662,2685
20220401,55925,S08000022,S37000016,Male,2654,93,263,260,561,774,389,242,72,,,
20220401,55925,S08000022,S37000016,Female,2754,97,252,226,566,797,421,266,129,,,
20220401,55925,S08000022,S37000016,All,5408,190,515,486,1127,1571,810,508,201,1,2754,2654
20220401,55930,S08000022,S37000016,Male,1473,54,155,139,306,425,218,134,42,,,
20220401,55930,S08000022,S37000016,Female,1515,52,124,123,310,442,232,158,74,,,
20220401,55930,S08000022,S37000016,All,2988,106,279,262,616,867,450,292,116,1,1515,1473
20220401,55944,S08000022,S37000016,Male,233,5,10,28,51,90,31,15,3,,,
20220401,55944,S08000022,S37000016,Female,230,3,26,19,43,89,27,16,7,,,
20220401,55944,S08000022,S37000016,All,463,8,36,47,94,179,58,31,10,1,230,233
20220401,56006,S08000022,S37000016,Male,4691,189,461,517,1272,1294,544,293,121,,,
20220401,56006,S08000022,S37000016,Female,4982,214,479,431,1244,1392,599,419,204,,,
20220401,56006,S08000022,S37000016,All,9673,403,940,948,2516,2686,1143,712,325,1,4982,4691
20220401,56011,S08000022,S37000016,Male,1267,82,181,126,331,335,110,77,25,,,
20220401,56011,S08000022,S37000016,Female,1268,72,147,112,365,322,122,86,42,,,
20220401,56011,S08000022,S37000016,All,2535,154,328,238,696,657,232,163,67,1,1268,1267
20220401,56025,S08000022,S37000016,Male,784,33,69,85,165,225,119,68,20,,,
20220401,56025,S08000022,S37000016,Female,813,25,72,70,159,272,101,70,44,,,
20220401,56025,S08000022,S37000016,All,1597,58,141,155,324,497,220,138,64,1,813,784
20220401,56030,S08000022,S37000016,Male,899,33,70,83,218,295,122,63,15,,,
20220401,56030,S08000022,S37000016,Female,893,36,84,79,192,280,128,64,30,,,
20220401,56030,S08000022,S37000016,All,1792,69,154,162,410,575,250,127,45,1,893,899
20220401,56523,S08000022,S37000016,Male,1476,49,135,130,295,467,241,131,28,,,
20220401,56523,S08000022,S37000016,Female,1434,41,125,117,293,471,226,120,41,,,
20220401,56523,S08000022,S37000016,All,2910,90,260,247,588,938,467,251,69,1,1434,1476
20220401,56538,S08000022,S37000016,Male,529,17,49,45,94,168,90,52,14,,,
20220401,56538,S08000022,S37000016,Female,558,8,54,47,92,196,90,51,20,,,
20220401,56538,S08000022,S37000016,All,1087,25,103,92,186,364,180,103,34,1,558,529
20220401,60054,S08000032,S37000035,Male,7046,406,948,845,1898,1932,622,328,67,,,
20220401,60054,S08000032,S37000035,Female,7359,342,888,789,2015,2092,726,406,101,,,
20220401,60054,S08000032,S37000035,All,14405,748,1836,1634,3913,4024,1348,734,168,1,7359,7046
20220401,60073,S08000032,S37000035,Male,1858,110,245,207,470,548,156,98,24,,,
20220401,60073,S08000032,S37000035,Female,2032,103,237,184,557,599,172,141,39,,,
20220401,60073,S08000032,S37000035,All,3890,213,482,391,1027,1147,328,239,63,1,2032,1858
20220401,60088,S08000032,S37000035,Male,1722,135,204,184,519,484,129,56,11,,,
20220401,60088,S08000032,S37000035,Female,1769,133,187,193,559,484,131,56,26,,,
20220401,60088,S08000032,S37000035,All,3491,268,391,377,1078,968,260,112,37,1,1769,1722
20220401,60092,S08000032,S37000028,Male,6302,368,745,603,1937,1665,607,298,79,,,
20220401,60092,S08000032,S37000028,Female,6638,330,691,618,2021,1687,691,437,163,,,
20220401,60092,S08000032,S37000028,All,12940,698,1436,1221,3958,3352,1298,735,242,1,6638,6302
20220401,60105,S08000032,S37000028,Male,2345,90,304,274,553,686,265,135,38,,,
20220401,60105,S08000032,S37000028,Female,2638,81,306,245,617,769,362,165,93,,,
20220401,60105,S08000032,S37000028,All,4983,171,610,519,1170,1455,627,300,131,1,2638,2345
20220401,60110,S08000032,S37000028,Male,2318,92,244,274,631,699,253,91,34,,,
20220401,60110,S08000032,S37000028,Female,2431,108,255,251,592,710,282,156,77,,,
20220401,60110,S08000032,S37000028,All,4749,200,499,525,1223,1409,535,247,111,1,2431,2318
20220401,60124,S08000032,S37000028,Male,1339,70,146,120,368,426,143,53,13,,,
20220401,60124,S08000032,S37000028,Female,1406,79,134,144,407,431,127,59,25,,,
20220401,60124,S08000032,S37000028,All,2745,149,280,264,775,857,270,112,38,1,1406,1339
20220401,60139,S08000032,S37000028,Male,2155,113,213,228,600,604,238,121,38,,,
20220401,60139,S08000032,S37000028,Female,2356,99,209,209,616,679,314,158,72,,,
20220401,60139,S08000032,S37000028,All,4511,212,422,437,1216,1283,552,279,110,1,2356,2155
20220401,60143,S08000032,S37000028,Male,5808,328,743,672,1650,1650,481,218,66,,,
20220401,60143,S08000032,S37000028,Female,5858,279,713,587,1688,1595,537,310,149,,,
20220401,60143,S08000032,S37000028,All,11666,607,1456,1259,3338,3245,1018,528,215,1,5858,5808
20220401,60158,S08000032,S37000028,Male,739,19,63,75,197,218,119,38,10,,,
20220401,60158,S08000032,S37000028,Female,802,31,67,62,168,237,133,75,29,,,
20220401,60158,S08000032,S37000028,All,1541,50,130,137,365,455,252,113,39,1,802,739
20220401,60162,S08000032,S37000028,Male,880,44,119,61,327,230,68,25,6,,,
20220401,60162,S08000032,S37000028,Female,763,39,98,70,257,178,72,32,17,,,
20220401,60162,S08000032,S37000028,All,1643,83,217,131,584,408,140,57,23,1,763,880
20220401,60177,S08000032,S37000028,Male,4511,359,669,487,1348,1127,325,152,44,,,
20220401,60177,S08000032,S37000028,Female,4726,352,649,471,1565,1049,361,203,76,,,
20220401,60177,S08000032,S37000028,All,9237,711,1318,958,2913,2176,686,355,120,1,4726,4511
20220401,60181,S08000032,S37000028,Male,1962,80,198,197,510,581,215,136,45,,,
20220401,60181,S08000032,S37000028,Female,1935,99,203,172,488,513,228,156,76,,,
20220401,60181,S08000032,S37000028,All,3897,179,401,369,998,1094,443,292,121,1,1935,1962
20220401,60196,S08000032,S37000028,Male,1020,51,110,131,313,276,97,33,9,,,
20220401,60196,S08000032,S37000028,Female,1022,49,107,129,289,293,89,45,21,,,
20220401,60196,S08000032,S37000028,All,2042,100,217,260,602,569,186,78,30,1,1022,1020
20220401,60209,S08000032,S37000028,Male,2065,141,238,210,623,560,191,85,17,,,
20220401,60209,S08000032,S37000028,Female,2056,141,215,215,658,498,193,105,31,,,
20220401,60209,S08000032,S37000028,All,4121,282,453,425,1281,1058,384,190,48,1,2056,2065
20220401,60213,S08000032,S37000035,Male,5586,256,628,609,1468,1712,553,280,80,,,
20220401,60213,S08000032,S37000035,Female,5527,257,628,564,1504,1499,522,406,147,,,
20220401,60213,S08000032,S37000035,All,11113,513,1256,1173,2972,3211,1075,686,227,1,5527,5586
20220401,60228,S08000032,S37000035,Male,1852,138,236,178,493,549,166,79,13,,,
20220401,60228,S08000032,S37000035,Female,1829,102,204,172,521,454,198,133,45,,,
20220401,60228,S08000032,S37000035,All,3681,240,440,350,1014,1003,364,212,58,1,1829,1852
20220401,61061,S08000032,S37000035,Male,4629,210,584,524,1158,1313,468,311,61,,,
20220401,61061,S08000032,S37000035,Female,5086,273,566,523,1269,1353,558,408,136,,,
20220401,61061,S08000032,S37000035,All,9715,483,1150,1047,2427,2666,1026,719,197,1,5086,4629
20220401,61131,S08000032,S37000035,Male,2405,160,315,305,681,621,217,89,17,,,
20220401,61131,S08000032,S37000035,Female,2627,125,292,281,742,737,248,165,37,,,
20220401,61131,S08000032,S37000035,All,5032,285,607,586,1423,1358,465,254,54,1,2627,2405
20220401,61151,S08000032,S37000035,Male,1954,93,221,241,530,586,177,86,20,,,
20220401,61151,S08000032,S37000035,Female,2076,85,221,213,544,631,213,131,38,,,
20220401,61151,S08000032,S37000035,All,4030,178,442,454,1074,1217,390,217,58,1,2076,1954
20220401,61170,S08000032,S37000035,Male,865,29,102,97,207,257,85,61,27,,,
20220401,61170,S08000032,S37000035,Female,872,28,74,82,190,253,103,88,54,,,
20220401,61170,S08000032,S37000035,All,1737,57,176,179,397,510,188,149,81,1,872,865
20220401,61216,S08000032,S37000035,Male,1041,39,101,116,286,339,109,42,9,,,
20220401,61216,S08000032,S37000035,Female,1096,49,135,96,300,333,104,57,22,,,
20220401,61216,S08000032,S37000035,All,2137,88,236,212,586,672,213,99,31,1,1096,1041
20220401,61240,S08000032,S37000035,Male,3364,141,406,382,942,977,327,154,35,,,
20220401,61240,S08000032,S37000035,Female,3431,156,369,363,951,986,308,216,82,,,
20220401,61240,S08000032,S37000035,All,6795,297,775,745,1893,1963,635,370,117,1,3431,3364
20220401,61305,S08000032,S37000035,Male,2815,133,333,346,804,796,267,106,30,,,
20220401,61305,S08000032,S37000035,Female,2842,115,325,358,737,801,274,161,71,,,
20220401,61305,S08000032,S37000035,All,5657,248,658,704,1541,1597,541,267,101,1,2842,2815
20220401,61324,S08000032,S37000035,Male,2668,139,299,274,643,789,324,169,31,,,
20220401,61324,S08000032,S37000035,Female,2621,105,298,265,643,704,373,193,40,,,
20220401,61324,S08000032,S37000035,All,5289,244,597,539,1286,1493,697,362,71,1,2621,2668
20220401,61339,S08000032,S37000035,Male,5308,273,641,596,1553,1343,579,257,66,,,
20220401,61339,S08000032,S37000035,Female,5563,310,567,575,1481,1467,678,370,115,,,
20220401,61339,S08000032,S37000035,All,10871,583,1208,1171,3034,2810,1257,627,181,1,5563,5308
20220401,61343,S08000032,S37000035,Male,5942,277,711,843,1466,1812,555,221,57,,,
